,filename,label,probability,index
1055,26870537_207030926514249_9158914460461563904_n.jpg,text,0.961853743,128
1056,26870537_207030926514249_9158914460461563904_n.jpg,handwriting,0.868682802,128
1057,26870537_207030926514249_9158914460461563904_n.jpg,font,0.862263262,128
1058,26870537_207030926514249_9158914460461563904_n.jpg,color,0.77553159,128
1064,26870725_187917238466274_4026945836192628736_n.jpg,shoes,0.985545218,129
1067,26870725_187917238466274_4026945836192628736_n.jpg,light,0.820451438,129
1068,26870725_187917238466274_4026945836192628736_n.jpg,product,0.799585879,129
1074,26870768_180818522675384_9036898077419503616_n.jpg,shoes,0.979699492,130
1075,26870768_180818522675384_9036898077419503616_n.jpg,color,0.959132612,130
1084,26870821_553803258287429_7337052508172320768_n.jpg,shoes,0.988893747,131
1087,26870821_553803258287429_7337052508172320768_n.jpg,product,0.868135154,131
1094,26870834_146018359430881_5905877810672566272_n.jpg,text,0.933963239,132
1095,26870834_146018359430881_5905877810672566272_n.jpg,font,0.868201137,132
1096,26870834_146018359430881_5905877810672566272_n.jpg,color,0.8017326,132
1101,26870930_167407113880550_737208862658002944_n.jpg,text,0.93101263,133
1102,26870930_167407113880550_737208862658002944_n.jpg,font,0.86205864,133
1103,26870930_167407113880550_737208862658002944_n.jpg,color,0.852375329,133
1111,26870992_1577712328965174_7352901551674884096_n.jpg,shoes,0.987978578,134
1113,26870992_1577712328965174_7352901551674884096_n.jpg,color,0.95432061,134
1114,26870992_1577712328965174_7352901551674884096_n.jpg,protective gear in sports,0.897392333,134
1116,26870992_1577712328965174_7352901551674884096_n.jpg,product,0.836087227,134
1118,26870992_1577712328965174_7352901551674884096_n.jpg,personal protective equipment,0.767356992,134
1121,26871033_168532273788808_8309204989683695616_n.jpg,shoes,0.990236998,135
1123,26871033_168532273788808_8309204989683695616_n.jpg,color,0.954997122,135
1125,26871033_168532273788808_8309204989683695616_n.jpg,light,0.818543792,135
1126,26871033_168532273788808_8309204989683695616_n.jpg,product,0.807181239,135
1131,26871119_1950689295248081_4495253539546726400_n.jpg,shoes,0.989899635,136
1133,26871119_1950689295248081_4495253539546726400_n.jpg,color,0.953646481,136
1136,26871119_1950689295248081_4495253539546726400_n.jpg,product,0.81261903,136
1141,26871188_1849383581761573_6664626909277585408_n.jpg,shoes,0.989100158,137
1144,26871188_1849383581761573_6664626909277585408_n.jpg,product,0.811763108,137
1151,26871357_145043499502436_7612975625472573440_n.jpg,text,0.920377314,138
1152,26871357_145043499502436_7612975625472573440_n.jpg,font,0.877070069,138
1153,26871357_145043499502436_7612975625472573440_n.jpg,color,0.827266932,138
1161,26871385_408342096288679_4820582022135152640_n.jpg,shoes,0.988246143,139
1164,26871385_408342096288679_4820582022135152640_n.jpg,product,0.839364648,139
1171,26871391_2013257872274831_2079782508009881600_n.jpg,shoes,0.990273416,140
1173,26871391_2013257872274831_2079782508009881600_n.jpg,color,0.952873349,140
1176,26871391_2013257872274831_2079782508009881600_n.jpg,product,0.808543503,140
1181,26871474_910532129124740_7197643195503607808_n.jpg,text,0.9577595,141
1182,26871474_910532129124740_7197643195503607808_n.jpg,font,0.932605803,141
1183,26871474_910532129124740_7197643195503607808_n.jpg,color,0.87487781,141
1189,26871505_1947533192166739_7727834458400751616_n.jpg,color,0.949229181,142
1190,26871505_1947533192166739_7727834458400751616_n.jpg,text,0.870878279,142
1191,26871505_1947533192166739_7727834458400751616_n.jpg,font,0.856987774,142
1192,26871505_1947533192166739_7727834458400751616_n.jpg,graphic design,0.799271941,142
1200,26871620_1562786047101812_2013213697492647936_n.jpg,shoes,0.984454513,144
1201,26871620_1562786047101812_2013213697492647936_n.jpg,color,0.965510249,144
1204,26871620_1562786047101812_2013213697492647936_n.jpg,product,0.854418933,144
1210,26871660_552809008415316_6085829930988339200_n.jpg,shoes,0.986616135,145
1212,26871660_552809008415316_6085829930988339200_n.jpg,color,0.954327047,145
1213,26871660_552809008415316_6085829930988339200_n.jpg,protective gear in sports,0.915342867,145
1215,26871660_552809008415316_6085829930988339200_n.jpg,product,0.832511306,145
1217,26871660_552809008415316_6085829930988339200_n.jpg,personal protective equipment,0.785621941,145
1218,26871660_552809008415316_6085829930988339200_n.jpg,baseball equipment,0.757283509,145
1220,26871670_399858663794178_3165565783925325824_n.jpg,shoes,0.992809653,146
1222,26871670_399858663794178_3165565783925325824_n.jpg,color,0.939835906,146
1223,26871670_399858663794178_3165565783925325824_n.jpg,product,0.909543991,146
1226,26871670_399858663794178_3165565783925325824_n.jpg,font,0.79077673,146
1230,26871682_1575682312547050_2791255020392153088_n.jpg,shoes,0.985310376,147
1231,26871682_1575682312547050_2791255020392153088_n.jpg,color,0.968254209,147
1240,26871682_2018863101706540_9035954812406988800_n.jpg,shoes,0.992804825,148
1242,26871682_2018863101706540_9035954812406988800_n.jpg,product,0.862787902,148
1250,26871816_334909073663816_4288369925585633280_n.jpg,text,0.969300389,149
1251,26871816_334909073663816_4288369925585633280_n.jpg,font,0.917978048,149
1252,26871816_334909073663816_4288369925585633280_n.jpg,color,0.83611238,149
1260,26871819_148652159133035_330682477150470144_n.jpg,shoes,0.986724973,150
1263,26871819_148652159133035_330682477150470144_n.jpg,product,0.812877536,150
1270,26871823_1444256362349589_3775918002902401024_n.jpg,text,0.923447549,151
1271,26871823_1444256362349589_3775918002902401024_n.jpg,font,0.883589625,151
1272,26871823_1444256362349589_3775918002902401024_n.jpg,color,0.841718853,151
1280,26871842_248862972319425_1750652077421363200_n.jpg,shoes,0.976122797,152
1281,26871842_248862972319425_1750652077421363200_n.jpg,color,0.957885087,152
1284,26871842_248862972319425_1750652077421363200_n.jpg,light,0.818533599,152
1290,26871899_791582321038799_1989354677421998080_n.jpg,shoes,0.977816045,153
1291,26871899_791582321038799_1989354677421998080_n.jpg,color,0.968384683,153
1293,26871899_791582321038799_1989354677421998080_n.jpg,teal,0.852742016,153
1295,26871899_791582321038799_1989354677421998080_n.jpg,turquoise,0.821059346,153
1296,26871899_791582321038799_1989354677421998080_n.jpg,aqua,0.812764943,153
1298,26871899_791582321038799_1989354677421998080_n.jpg,azure,0.800487816,153
1300,26871945_1405307286262783_7471809314697510912_n.jpg,shoes,0.984315515,154
1302,26871945_1405307286262783_7471809314697510912_n.jpg,light,0.83252281,154
1303,26871945_1405307286262783_7471809314697510912_n.jpg,product,0.810923755,154
1310,26871969_1953724438212073_800326881701265408_n.jpg,shoes,0.987101078,155
1311,26871969_1953724438212073_800326881701265408_n.jpg,color,0.963947773,155
1320,26871986_402788496832335_569258680558551040_n.jpg,mammal,0.925507188,156
1321,26871986_402788496832335_569258680558551040_n.jpg,font,0.821337044,156
1322,26871986_402788496832335_569258680558551040_n.jpg,graphic design,0.768732369,156
1330,26871988_2036719196568655_5766062340126539776_n.jpg,shoes,0.9920367,157
1332,26871988_2036719196568655_5766062340126539776_n.jpg,product,0.837522149,157
1340,26871991_1713936948669403_4773267391092097024_n.jpg,shoes,0.974849343,158
1342,26871991_1713936948669403_4773267391092097024_n.jpg,color,0.815494776,158
1346,26872081_176236469812895_4027247497515630592_n.jpg,shoes,0.991469562,159
1348,26872081_176236469812895_4027247497515630592_n.jpg,child,0.897217572,159
1349,26872081_176236469812895_4027247497515630592_n.jpg,apparel,0.896395624,159
1350,26872081_176236469812895_4027247497515630592_n.jpg,leg,0.855373204,159
1351,26872081_176236469812895_4027247497515630592_n.jpg,toddler,0.811196089,159
1356,26872119_117356712417045_145760658766430208_n.jpg,shoes,0.98253274,160
1358,26872119_117356712417045_145760658766430208_n.jpg,light,0.826065958,160
1359,26872119_117356712417045_145760658766430208_n.jpg,product,0.792505562,160
1366,26872293_176609126284696_4020227472254566400_n.jpg,shoes,0.982903421,161
1368,26872293_176609126284696_4020227472254566400_n.jpg,product,0.770365119,161
1374,26872321_1709179079142130_7048700880798875648_n.jpg,shoes,0.972106755,162
1375,26872321_1709179079142130_7048700880798875648_n.jpg,color,0.952626288,162
1384,26872357_437289583355567_1909025156760600576_n.jpg,text,0.950665176,163
1391,26872455_440839359666201_8093322856596766720_n.jpg,color,0.95864886,164
1392,26872455_440839359666201_8093322856596766720_n.jpg,shoes,0.95237577,164
1400,26872557_2041903499389444_8649786241170014208_n.jpg,font,0.841815948,165
1405,26872609_2036875189866955_3645567901542383616_n.jpg,shoes,0.992270768,166
1408,26872609_2036875189866955_3645567901542383616_n.jpg,color,0.954428077,166
1409,26872609_2036875189866955_3645567901542383616_n.jpg,leg,0.769276023,166
1415,26872720_117052925783061_3042542059253661696_n.jpg,shoes,0.988552153,167
1416,26872720_117052925783061_3042542059253661696_n.jpg,color,0.95945102,167
1419,26872720_117052925783061_3042542059253661696_n.jpg,product,0.789886594,167
1420,26872720_117052925783061_3042542059253661696_n.jpg,font,0.766979754,167
1425,26872817_151873538866193_133920812615860224_n.jpg,shoes,0.992420614,168
1428,26872817_151873538866193_133920812615860224_n.jpg,product,0.839012384,168
1435,26872868_221501751757599_3994016626876874752_n.jpg,shoes,0.980550349,169
1445,26872868_417865958642866_3600084386856304640_n.jpg,color,0.960921645,170
1446,26872868_417865958642866_3600084386856304640_n.jpg,shoes,0.916545987,170
1452,26872942_2030600713820711_4007870121199534080_n.jpg,shoes,0.989291131,172
1455,26872942_2030600713820711_4007870121199534080_n.jpg,product,0.8047809,172
1462,26872972_1771465313158332_2823124309088665600_n.jpg,shoes,0.973289132,173
1464,26872972_1771465313158332_2823124309088665600_n.jpg,color,0.815438271,173
1468,26872975_167161630585337_1813201021887840256_n.jpg,text,0.939943492,174
1469,26872975_167161630585337_1813201021887840256_n.jpg,font,0.820756972,174
1475,26872992_1738294659527057_1919688267771412480_n.jpg,text,0.945646703,175
1476,26872992_1738294659527057_1919688267771412480_n.jpg,font,0.865745187,175
1483,26873018_330154760818722_9216068810040147968_n.jpg,text,0.938846469,176
1484,26873018_330154760818722_9216068810040147968_n.jpg,color,0.851100802,176
1485,26873018_330154760818722_9216068810040147968_n.jpg,font,0.82931304,176
1493,26873019_567651733611359_1671539333879824384_n.jpg,text,0.913770616,177
1494,26873019_567651733611359_1671539333879824384_n.jpg,font,0.908334196,177
1495,26873019_567651733611359_1671539333879824384_n.jpg,advertising,0.804852247,177
1496,26873019_567651733611359_1671539333879824384_n.jpg,color,0.790374637,177
1501,27573354_563219547344983_9066544553036611584_n.jpg,basketball moves,0.977116406,178
1502,27573354_563219547344983_9066544553036611584_n.jpg,basketball player,0.973258376,178
1503,27573354_563219547344983_9066544553036611584_n.jpg,basketball,0.946200848,178
1504,27573354_563219547344983_9066544553036611584_n.jpg,man,0.944807231,178
1505,27573354_563219547344983_9066544553036611584_n.jpg,games,0.917500138,178
1506,27573354_563219547344983_9066544553036611584_n.jpg,sport venue,0.909977198,178
1507,27573354_563219547344983_9066544553036611584_n.jpg,player,0.841110528,178
1508,27573354_563219547344983_9066544553036611584_n.jpg,sports,0.770330787,178
1509,27573354_563219547344983_9066544553036611584_n.jpg,team sport,0.754206121,178
1510,27573354_563219547344983_9066544553036611584_n.jpg,competition,0.752255082,178
1511,27573379_283090635553048_726206397691199488_n.jpg,shoes,0.964494348,179
1512,27573379_283090635553048_726206397691199488_n.jpg,mammal,0.925960422,179
1513,27573379_283090635553048_726206397691199488_n.jpg,color,0.924120009,179
1515,27573379_283090635553048_726206397691199488_n.jpg,font,0.77833879,179
1516,27573379_283090635553048_726206397691199488_n.jpg,design,0.752376914,179
1521,27573400_326563674500699_5043490910696898560_n.jpg,shoes,0.991642177,180
1525,27573400_326563674500699_5043490910696898560_n.jpg,color,0.855815709,180
1526,27573400_326563674500699_5043490910696898560_n.jpg,product,0.854912877,180
1531,27573403_392138317880737_8257728423661666304_n.jpg,resort,0.931243896,181
1532,27573403_392138317880737_8257728423661666304_n.jpg,property,0.875595093,181
1533,27573403_392138317880737_8257728423661666304_n.jpg,palm tree,0.843913674,181
1534,27573403_392138317880737_8257728423661666304_n.jpg,tree,0.832606316,181
1535,27573403_392138317880737_8257728423661666304_n.jpg,arecales,0.821538568,181
1536,27573403_392138317880737_8257728423661666304_n.jpg,swimming pool,0.787843466,181
1537,27573403_392138317880737_8257728423661666304_n.jpg,hotel,0.755378544,181
1541,27573411_297929470731186_3007343951859417088_n.jpg,text,0.954279661,182
1542,27573411_297929470731186_3007343951859417088_n.jpg,color,0.912255883,182
1543,27573411_297929470731186_3007343951859417088_n.jpg,font,0.893931925,182
1544,27573411_297929470731186_3007343951859417088_n.jpg,advertising,0.884851635,182
1545,27573411_297929470731186_3007343951859417088_n.jpg,monochrome,0.757929027,182
1551,27573551_144663376211515_1777387737737854976_n.jpg,font,0.808070421,183
1556,27573575_2048118918755692_3958192983265771520_n.jpg,color,0.955576062,184
1557,27573575_2048118918755692_3958192983265771520_n.jpg,banana family,0.895294249,184
1558,27573575_2048118918755692_3958192983265771520_n.jpg,banana,0.871923983,184
1559,27573575_2048118918755692_3958192983265771520_n.jpg,product,0.784749448,184
1565,27573694_133504387464123_1857881115696562176_n.jpg,shoes,0.987221718,185
1568,27573694_133504387464123_1857881115696562176_n.jpg,product,0.810686231,185
1575,27573768_702779966778372_1125507595939872768_n.jpg,font,0.813698709,186
1579,27573861_910817232434450_8472253119449792512_n.jpg,font,0.842419326,187
1583,27573911_1155378364565572_4803527304003190784_n.jpg,shoes,0.986979067,188
1586,27573911_1155378364565572_4803527304003190784_n.jpg,product,0.83116585,188
1593,27573913_2021277784554658_7888048468097236992_n.jpg,shoes,0.979451478,189
1599,27573960_838732482976435_6097493911113039872_n.jpg,color,0.905379236,190
1600,27573960_838732482976435_6097493911113039872_n.jpg,shoes,0.896233797,190
1609,27574107_134071677407754_7737590725721718784_n.jpg,shoes,0.991862714,192
1612,27574107_134071677407754_7737590725721718784_n.jpg,product,0.868204296,192
1615,27574107_134071677407754_7737590725721718784_n.jpg,font,0.751695871,192
1619,27574109_197824207466722_2937251872295092224_n.jpg,text,0.963335574,193
1620,27574109_197824207466722_2937251872295092224_n.jpg,font,0.946743488,193
1621,27574109_197824207466722_2937251872295092224_n.jpg,color,0.873561859,193
1626,27574171_2018446628432814_2507048693589344256_n.jpg,shoes,0.98920393,194
1629,27574171_2018446628432814_2507048693589344256_n.jpg,product,0.790072858,194
1644,27574188_1864469497178338_7700709059866918912_n.jpg,entertainment,0.947478294,196
1645,27574188_1864469497178338_7700709059866918912_n.jpg,concert,0.856052697,196
1646,27574188_1864469497178338_7700709059866918912_n.jpg,stage,0.853053153,196
1647,27574188_1864469497178338_7700709059866918912_n.jpg,crowd,0.851656556,196
1648,27574188_1864469497178338_7700709059866918912_n.jpg,event,0.831915975,196
1650,27574188_1864469497178338_7700709059866918912_n.jpg,light,0.81784606,196
